날짜,종목코드,시가,고가,저가,종가,출처
2025-08-29,215620,15635,15990,15520,15735,Naver
2025-08-29,217780,6922,7062,6229,6292,Naver
2025-08-29,218420,14040,14445,13550,14325,Naver
2025-08-29,219390,5745,5910,5400,5865,Naver
2025-08-29,219900,3165,3900,3076,3835,Naver
2025-08-29,220130,5060,5775,5002,5715,Naver
2025-08-29,223190,13985,14275,13630,13955,Naver
2025-08-29,225030,2665,2709,2606,2606,Naver
2025-08-29,225040,49089,51502,47647,51438,Naver
2025-08-29,225050,12161,13809,11517,12437,Naver
2025-08-29,225060,9377,10015,9015,9669,Naver
2025-08-29,225130,33807,37026,33579,36108,Naver
2025-08-29,225800,14867,15006,14535,14808,Naver
2025-08-29,226380,6985,7385,6910,7120,Naver
2025-08-29,226490,32815,33100,31475,32570,Naver
2025-08-29,226980,18395,18655,17050,17950,Naver
2025-08-29,227540,19800,20025,19020,19275,Naver
2025-08-29,227550,10175,10215,9370,9640,Naver
2025-08-29,227560,11536,12218,11038,11556,Naver
2025-08-29,227570,15525,15580,13900,14870,Naver
2025-08-29,227830,33073,33352,31703,32830,Naver
2025-08-29,228790,4044,4399,3819,4024,Naver
2025-08-29,228800,3605,3895,3510,3630,Naver
2025-08-29,228810,6730,7470,6400,6880,Naver
2025-08-29,228820,9093,9318,8879,9148,Naver
2025-08-29,229200,13230,13720,12785,13260,Naver
2025-08-29,229720,18265,18570,17630,18170,Naver
2025-08-29,230480,4785,4865,4725,4800,Naver
2025-08-29,232080,13540,14055,13105,13585,Naver
2025-08-29,233160,9666,10524,9142,9800,Naver
2025-08-29,233740,8695,9335,8125,8720,Naver
2025-08-29,234310,16310,16465,15815,16320,Naver
2025-08-29,236350,38591,40396,36361,37644,Naver
2025-08-29,237350,33370,33875,32260,33210,Naver
2025-08-29,237370,14084,14130,13851,14085,Naver
2025-08-29,237440,9945,9995,9836,9881,Naver
2025-08-29,238670,11890,11890,11660,11830,Naver
2025-08-29,238720,28852,31203,28302,30380,Naver
2025-08-29,239660,119623,119944,119594,119885,Naver
2025-08-29,241180,22685,25683,22314,24107,Naver
2025-08-29,241390,12625,12729,12407,12659,Naver
2025-08-29,243880,33657,35528,31041,33627,Naver
2025-08-29,243890,5238,5347,4603,4896,Naver
2025-08-29,244580,9390,9665,8920,9430,Naver
2025-08-29,244620,14736,14931,13802,14617,Naver
2025-08-29,244660,9045,9225,8855,8925,Naver
2025-08-29,244670,9873,9927,9277,9530,Naver
2025-08-29,245350,16130,17331,15555,16493,Naver
2025-08-29,245360,13021,13462,12332,13051,Naver
2025-08-29,245710,23972,28180,23927,28025,Naver
2025-08-29,248270,21298,22609,20839,22155,Naver
2025-08-29,250730,10408,10944,10171,10466,Naver
2025-08-29,250780,3520,3625,3380,3500,Naver
2025-08-29,251340,3485,3597,3345,3465,Naver
2025-08-29,251350,32313,33422,31716,33227,Naver
2025-08-29,251590,15469,15598,14814,15206,Naver
2025-08-29,252400,22725,23483,21209,22547,Naver
2025-08-29,252410,4460,4625,4410,4485,Naver
2025-08-29,252420,1314,1400,1269,1316,Naver
2025-08-29,252650,14035,14070,13331,13736,Naver
2025-08-29,252670,1307,1391,1259,1308,Naver
2025-08-29,252710,1386,1475,1335,1386,Naver
2025-08-29,253150,45360,47304,42823,45509,Naver
2025-08-29,253160,2635,2855,2580,2680,Naver
2025-08-29,253230,1314,1402,1273,1324,Naver
2025-08-29,253240,4505,4670,4440,4520,Naver
2025-08-29,253250,22653,23238,20967,22311,Naver
2025-08-29,253280,14760,15005,14130,14540,Naver
2025-08-29,253290,12281,12371,12082,12187,Naver
2025-08-29,256440,8361,8859,8291,8386,Naver
2025-08-29,256450,9801,12435,9726,12280,Naver
2025-08-29,256750,10015,12650,9895,12515,Naver
2025-08-29,261060,13260,13770,12785,13480,Naver
2025-08-29,261070,15710,16310,14970,15815,Naver
2025-08-29,261110,15690,15828,15335,15620,Naver
2025-08-29,261120,5435,5539,5375,5449,Naver
2025-08-29,261220,15605,15665,14085,14685,Naver
2025-08-29,261240,13901,13990,13757,13886,Naver
2025-08-29,261250,15661,15834,15313,15631,Naver
2025-08-29,261260,5480,5600,5420,5500,Naver
2025-08-29,261270,8075,8160,8035,8085,Naver
2025-08-29,261920,13110,13862,13100,13495,Naver
2025-08-29,266160,16434,16767,15947,16484,Naver
2025-08-29,266360,13240,14180,12855,13500,Naver
2025-08-29,266370,18180,19075,17525,18510,Naver
2025-08-29,266390,9815,10035,9450,9600,Naver
2025-08-29,266410,8320,8800,8045,8405,Naver
2025-08-29,266420,18625,18875,17780,18265,Naver
2025-08-29,266550,15010,15130,14070,14720,Naver
2025-08-29,267440,8264,8410,8234,8356,Naver
2025-08-29,267450,10931,10981,10759,10877,Naver
2025-08-29,267490,5452,5654,5428,5556,Naver
2025-08-29,267770,18991,19566,17668,18788,Naver
2025-08-29,269370,15377,16221,15293,15885,Naver
2025-08-29,269420,19673,20766,19673,20292,Naver
2025-08-29,269530,18101,18881,17993,18575,Naver
2025-08-29,269540,25105,25745,24750,25725,Naver
2025-08-29,270800,12792,13110,12399,12940,Naver
2025-08-29,270810,13115,13650,12735,13200,Naver
2025-08-29,271050,3790,4185,3780,4020,Naver
2025-08-29,271060,7780,7835,7585,7755,Naver
2025-08-29,272560,112242,112469,112232,112464,Naver
2025-08-29,272570,110376,110845,110292,110682,Naver
2025-08-29,272580,55552,55667,55548,55667,Naver
2025-08-29,272910,107954,108360,107954,108281,Naver
2025-08-29,273130,117143,117572,116942,117311,Naver
2025-08-29,273140,112694,112896,112646,112896,Naver
2025-08-29,275280,18930,18965,17455,18790,Naver
2025-08-29,275290,13180,13180,12610,12815,Naver
2025-08-29,275300,10490,10635,10145,10560,Naver
2025-08-29,275750,3500,3640,3370,3485,Naver
2025-08-29,275980,18200,18777,17674,18737,Naver
2025-08-29,276000,15152,16131,14807,15876,Naver
2025-08-29,276650,34341,35340,33540,34946,Naver
2025-08-29,276970,7360,7551,7216,7493,Naver
2025-08-29,276990,20105,20680,19740,20560,Naver
2025-08-29,277540,19231,19600,18463,19114,Naver
2025-08-29,277630,33154,33492,31868,32984,Naver
2025-08-29,277640,16172,16326,15523,16032,Naver
2025-08-29,277650,17980,18195,16940,17780,Naver
2025-08-29,278240,9724,10490,9092,9794,Naver
2025-08-29,278530,15575,15800,14975,15455,Naver
2025-08-29,278540,14465,14710,13975,14415,Naver
2025-08-29,278620,116388,116679,116363,116674,Naver
2025-08-29,279530,12564,12818,12200,12643,Naver
2025-08-29,279540,11930,12480,11900,12415,Naver
2025-08-29,280320,21003,21353,20300,21318,Naver
2025-08-29,280930,13014,14021,12735,13976,Naver
2025-08-29,280940,4545,4605,4375,4395,Naver
2025-08-29,281990,15268,15268,13917,14620,Naver
2025-08-29,282000,109353,109442,109077,109334,Naver
2025-08-29,283580,12591,14124,12413,14030,Naver
2025-08-29,284430,14246,14350,14052,14301,Naver
2025-08-29,284980,15069,15673,14565,15218,Naver
2025-08-29,285690,13720,13805,13180,13665,Naver
2025-08-29,289040,12235,12705,12160,12480,Naver
2025-08-29,289250,12562,12866,12327,12602,Naver
2025-08-29,289260,11135,11375,10646,10991,Naver
2025-08-29,289480,8203,8365,8032,8332,Naver
2025-08-29,289670,56180,56542,56036,56433,Naver
2025-08-29,290080,8685,8816,8421,8743,Naver
2025-08-29,290130,15755,16050,15270,15710,Naver
2025-08-29,291130,14382,14993,14120,14895,Naver
2025-08-29,291620,6240,6415,5975,6185,Naver
2025-08-29,291630,4320,4635,4040,4325,Naver
2025-08-29,291680,7837,7881,7370,7655,Naver
2025-08-29,291890,9201,9569,9086,9360,Naver
2025-08-29,292050,20601,21021,19993,20686,Naver
2025-08-29,292150,13107,13325,12625,12958,Naver
2025-08-29,292160,20354,20627,19561,20214,Naver
2025-08-29,292190,20215,20520,19515,20160,Naver
2025-08-29,292500,20462,20836,19839,20516,Naver
2025-08-29,292560,8643,8810,8604,8776,Naver
2025-08-29,294400,56230,57200,54380,56155,Naver
2025-08-29,295000,55559,55833,55390,55723,Naver
2025-08-29,295020,53867,54504,53506,53749,Naver
2025-08-29,295040,16115,16355,15550,16055,Naver
2025-08-29,298340,56598,56821,56598,56737,Naver
2025-08-29,298770,28971,30208,28520,29319,Naver
2025-08-29,300610,7175,7460,6940,7030,Naver
2025-08-29,300640,8630,8880,8285,8400,Naver
2025-08-29,300950,6910,7170,6700,6855,Naver
2025-08-29,301400,14030,14500,12975,13445,Naver
2025-08-29,301410,5310,5450,5000,5265,Naver
2025-08-29,302190,52211,52429,52127,52360,Naver
2025-08-29,302450,32974,33397,31741,32855,Naver
2025-08-29,304660,7495,7640,7460,7525,Naver
2025-08-29,304670,11887,11951,11674,11852,Naver
2025-08-29,304760,19693,20143,19150,19828,Naver
2025-08-29,304770,13240,13750,12815,13290,Naver
2025-08-29,304780,27825,28690,25995,27580,Naver
2025-08-29,304940,26309,27053,25864,26815,Naver
2025-08-29,305050,33310,33525,31900,33010,Naver
2025-08-29,305080,12444,12594,12410,12569,Naver
2025-08-29,305540,15095,16380,14575,14785,Naver
2025-08-29,305720,12095,13160,11670,11920,Naver
2025-08-29,306520,8100,8345,7950,8100,Naver
2025-08-29,306530,8680,9330,8120,8710,Naver
2025-08-29,306950,19730,19950,18080,19385,Naver
2025-08-29,307510,16975,18095,16515,17470,Naver
2025-08-29,307520,13987,14061,12625,13662,Naver
2025-08-29,308620,11608,11801,11608,11776,Naver
2025-08-29,309230,27137,28345,26650,27480,Naver
2025-08-29,310080,10000,10868,9775,10545,Naver
2025-08-29,310960,25155,25555,24310,25070,Naver
2025-08-29,310970,18160,18450,17580,18080,Naver
2025-08-29,314250,52715,53932,51468,53737,Naver
2025-08-29,314700,10365,10575,9875,10075,Naver
2025-08-29,315270,21414,22480,20925,21787,Naver
2025-08-29,315930,26775,27655,26167,26760,Naver
2025-08-29,315960,23745,24635,23090,23985,Naver
2025-08-29,316300,12669,13261,12352,13242,Naver
2025-08-29,319640,20385,21442,20326,21207,Naver
2025-08-29,321410,9831,10251,9767,10153,Naver
2025-08-29,322400,11745,12385,11490,11550,Naver
2025-08-29,322410,16702,16970,16280,16702,Naver
2025-08-29,325010,17710,17935,16915,17650,Naver
2025-08-29,326230,9860,10290,9690,9935,Naver
2025-08-29,326240,17115,17915,16715,17255,Naver
2025-08-29,329200,4014,4076,3953,4066,Naver
2025-08-29,329650,13750,13881,13581,13866,Naver
2025-08-29,329660,16463,16681,16257,16641,Naver
2025-08-29,329670,19373,19728,19011,19683,Naver
2025-08-29,332500,28970,29290,27920,28815,Naver
2025-08-29,332610,123967,125350,122608,124182,Naver
2025-08-29,332620,90336,91615,90044,91212,Naver
2025-08-29,332930,56095,57170,54440,56190,Naver
2025-08-29,332940,17970,18415,17525,18030,Naver
2025-08-29,334690,5978,6055,5371,5515,Naver
2025-08-29,334700,4414,4910,4375,4802,Naver
2025-08-29,336160,101502,101900,101460,101804,Naver
2025-08-29,337120,15015,15345,14910,15180,Naver
2025-08-29,337140,15585,15740,14965,15475,Naver
2025-08-29,337150,15655,15815,14930,15555,Naver
2025-08-29,337160,16739,17108,16284,16749,Naver
2025-08-29,341850,4637,4666,4505,4618,Naver
2025-08-29,352540,11413,12295,11393,11836,Naver
2025-08-29,352560,11406,11803,11368,11711,Naver
2025-08-29,354240,10749,11097,10646,10904,Naver
2025-08-29,354350,20285,20845,18755,20845,Naver
2025-08-29,354500,13290,13820,12890,13325,Naver
2025-08-29,356540,107719,108005,107491,107793,Naver
2025-08-29,357870,56300,56410,56300,56410,Naver
2025-08-29,359210,16375,16510,15695,16260,Naver
2025-08-29,360140,10618,10688,10279,10518,Naver
2025-08-29,360200,22053,22566,21575,22556,Naver
2025-08-29,360750,21813,22331,21350,22316,Naver
2025-08-29,361580,24385,24750,23540,24300,Naver
2025-08-29,363510,109504,109692,109504,109692,Naver
2025-08-29,363570,101465,101810,100751,101204,Naver
2025-08-29,363580,12720,13220,12310,12885,Naver
2025-08-29,364690,16910,16910,16035,16675,Naver
2025-08-29,364960,6690,6815,6480,6675,Naver
2025-08-29,364970,7920,8090,7575,7710,Naver
2025-08-29,364980,8315,8710,7905,7940,Naver
2025-08-29,364990,5560,5830,5475,5605,Naver
2025-08-29,365000,4400,4580,4250,4530,Naver
2025-08-29,365040,16265,16355,15565,16145,Naver
2025-08-29,367380,24598,25147,24025,25038,Naver
2025-08-29,367740,14620,15329,14360,14945,Naver
2025-08-29,367760,12725,13225,12270,13135,Naver
2025-08-29,368190,7750,7990,7600,7685,Naver
2025-08-29,368590,23781,24318,23237,24214,Naver
2025-08-29,368680,7840,8080,7675,7735,Naver
2025-08-29,371160,8357,9031,8133,8746,Naver
2025-08-29,371450,11306,11401,10470,11321,Naver
2025-08-29,371460,9340,10829,9197,10660,Naver
2025-08-29,371470,8733,9354,8013,9135,Naver
2025-08-29,371870,8365,8764,7931,8514,Naver
2025-08-29,373490,13685,13970,13355,13605,Naver
2025-08-29,373790,14887,15439,14431,14942,Naver
2025-08-29,375270,11987,12409,11889,12277,Naver
2025-08-29,375760,10401,10621,10101,10441,Naver
2025-08-29,375770,10690,10820,10300,10620,Naver
2025-08-29,376410,10504,10699,10190,10494,Naver
2025-08-29,377990,14275,14815,12930,13850,Naver
2025-08-29,379780,18987,19438,18591,19433,Naver
2025-08-29,379790,14442,15019,13947,14515,Naver
2025-08-29,379800,19925,20400,19509,20390,Naver
2025-08-29,379810,21426,21914,20933,21819,Naver
2025-08-29,380340,10845,11175,10525,10940,Naver
2025-08-29,381170,26131,27114,25508,27014,Naver
2025-08-29,381180,20251,21268,20061,21158,Naver
2025-08-29,381560,7930,8405,7630,8005,Naver
2025-08-29,381570,7630,7920,7300,7375,Naver
2025-08-29,385510,25180,26430,23610,25575,Naver
2025-08-29,385520,8105,8545,7860,8405,Naver
2025-08-29,385540,109305,109671,109122,109483,Naver
2025-08-29,385550,111020,111393,111020,111384,Naver
2025-08-29,385560,79320,79813,77723,78512,Naver
2025-08-29,385590,9795,9990,9500,9655,Naver
2025-08-29,385600,6635,6860,6400,6600,Naver
2025-08-29,385720,11830,12000,11215,11715,Naver
2025-08-29,387270,17674,18425,17330,18315,Naver
2025-08-29,387280,7510,7600,7110,7285,Naver
2025-08-29,388280,7295,7720,7155,7390,Naver
2025-08-29,388420,11260,11580,10775,11330,Naver
2025-08-29,390390,27118,28351,26725,28176,Naver
2025-08-29,390400,6187,6756,5969,6706,Naver
2025-08-29,391600,9064,10189,8865,10084,Naver
2025-08-29,391670,11821,12162,11258,11727,Naver
2025-08-29,394670,6249,7293,6204,7253,Naver
2025-08-29,395150,3360,3585,3215,3290,Naver
2025-08-29,395160,10705,11050,10275,10755,Naver
2025-08-29,395170,8475,8495,8126,8376,Naver
2025-08-29,395270,11805,12470,11455,12030,Naver
2025-08-29,395280,4225,4370,4105,4190,Naver
2025-08-29,395290,8875,10235,8520,9495,Naver
2025-08-29,395750,9785,9925,9450,9835,Naver
2025-08-29,396500,11890,12344,11425,11790,Naver
2025-08-29,396510,5611,6405,5564,6232,Naver
2025-08-29,396520,6727,9121,6583,8827,Naver
2025-08-29,397420,51958,52515,51874,52013,Naver
2025-08-29,399110,17005,17423,16557,17408,Naver
2025-08-29,399580,6992,7745,6785,7464,Naver
2025-08-29,400580,10520,10664,10133,10441,Naver
2025-08-29,400590,12410,12670,11965,12475,Naver
2025-08-29,400970,7415,7900,7260,7700,Naver
2025-08-29,401170,6651,7175,6521,6980,Naver
2025-08-29,401470,7850,8365,7590,8025,Naver
2025-08-29,401590,10090,10235,9776,10085,Naver
2025-08-29,402460,7580,7885,7435,7715,Naver
2025-08-29,402970,11687,12259,11553,12195,Naver
2025-08-29,403790,26426,27109,25548,26491,Naver
2025-08-29,404120,14840,15162,14020,14630,Naver
2025-08-29,404260,12470,12880,11945,12430,Naver
2025-08-29,404540,12598,12987,12079,12563,Naver
2025-08-29,404650,12386,12870,11908,12431,Naver
2025-08-29,407300,8401,8401,7726,8106,Naver
2025-08-29,407310,9058,9233,8824,9023,Naver
2025-08-29,407820,8094,8194,7495,7755,Naver
2025-08-29,407830,15010,15500,14605,15135,Naver
2025-08-29,409810,6890,7015,6700,6775,Naver
2025-08-29,409820,13534,14343,13102,14040,Naver
2025-08-29,410870,12300,13975,11835,13180,Naver
2025-08-29,411060,20755,21505,20745,21495,Naver
2025-08-29,411540,9163,9348,8970,9158,Naver
2025-08-29,411860,16270,16920,16025,16610,Naver
2025-08-29,412560,2289,2324,2055,2185,Naver
2025-08-29,412570,1194,1295,1067,1069,Naver
2025-08-29,412770,13340,14033,12672,13171,Naver
2025-08-29,413220,3856,4510,3792,4485,Naver
2025-08-29,413930,11785,11970,11440,11795,Naver
2025-08-29,414270,11556,12348,11013,12089,Naver
2025-08-29,414780,8335,10885,8045,10486,Naver
2025-08-29,415340,8300,11135,8270,10860,Naver
2025-08-29,415760,7907,10506,7555,10110,Naver
2025-08-29,415920,4860,6350,4670,6040,Naver
2025-08-29,416090,7681,12993,7501,10170,Naver
2025-08-29,417450,8166,9098,7779,9093,Naver
2025-08-29,417630,11719,12003,11399,11724,Naver
2025-08-29,418660,27278,28500,26081,28178,Naver
2025-08-29,419420,6524,7177,6239,7052,Naver
2025-08-29,419430,7100,8385,6900,8260,Naver
2025-08-29,419650,3605,3950,3330,3900,Naver
2025-08-29,419890,105870,106113,105850,106098,Naver
2025-08-29,421320,24915,24915,20665,22210,Naver
2025-08-29,422260,10299,11478,9934,10788,Naver
2025-08-29,422420,5886,6555,5649,5767,Naver
2025-08-29,423160,108793,109005,108793,109000,Naver
2025-08-29,423170,21335,21960,20675,21620,Naver
2025-08-29,423920,24110,26160,23157,25786,Naver
2025-08-29,424460,15095,15479,14841,15285,Naver
2025-08-29,426020,24126,24370,23432,24166,Naver
2025-08-29,426030,31423,32512,30558,31837,Naver
2025-08-29,426150,58012,58308,57859,58047,Naver
2025-08-29,427120,8329,8399,7854,7859,Naver
2025-08-29,428510,13092,15691,12617,15061,Naver
2025-08-29,428560,17691,17970,17292,17357,Naver
2025-08-29,429000,11887,12338,11720,12156,Naver
2025-08-29,429010,14515,15176,14391,15166,Naver
2025-08-29,429740,6376,6482,6255,6448,Naver
2025-08-29,429980,12325,13500,11865,12940,Naver
2025-08-29,430500,115701,116403,115543,115929,Naver
2025-08-29,432600,55538,56182,55523,55613,Naver
2025-08-29,432840,16359,16810,16066,16776,Naver
2025-08-29,433220,21090,21525,20660,21470,Naver
2025-08-29,433250,13955,14030,13445,13665,Naver
2025-08-29,433330,18237,18667,17849,18658,Naver
2025-08-29,433500,32620,34275,28340,32365,Naver
2025-08-29,433880,15671,16046,15338,16016,Naver
2025-08-29,433970,13095,14293,12942,13214,Naver
2025-08-29,433980,14100,14590,13906,14322,Naver
2025-08-29,434730,36960,39435,31850,36065,Naver
2025-08-29,434960,43419,44176,42200,43519,Naver
2025-08-29,435040,17537,17940,17049,17781,Naver
2025-08-29,435420,13186,13400,13067,13256,Naver
2025-08-29,435530,13500,13610,13230,13610,Naver
2025-08-29,435540,14540,14855,14350,14800,Naver
2025-08-29,435550,14790,15150,14500,15035,Naver
2025-08-29,436140,113094,113382,112819,113113,Naver
2025-08-29,437080,98057,101094,97978,99098,Naver
2025-08-29,437350,11845,12012,11826,11973,Naver
2025-08-29,437370,9131,9493,8980,9342,Naver
2025-08-29,438080,12755,13014,12609,12877,Naver
2025-08-29,438100,13487,13884,13301,13556,Naver
2025-08-29,438320,8569,9887,8271,9320,Naver
2025-08-29,438560,100833,101238,100803,101145,Naver
2025-08-29,438570,106149,106817,105892,106585,Naver
2025-08-29,438740,28160,28799,26255,28330,Naver
2025-08-29,438900,12475,12780,11675,12500,Naver
2025-08-29,439860,114440,114725,114071,114710,Naver
2025-08-29,439870,120413,121127,118464,119453,Naver
2025-08-29,440340,11279,11279,10853,11046,Naver
2025-08-29,440640,109420,109671,109400,109666,Naver
2025-08-29,440910,20802,21550,20168,21001,Naver
2025-08-29,441540,27595,29530,25500,29360,Naver
2025-08-29,441640,11013,11394,10828,11206,Naver
2025-08-29,441680,9280,9388,9164,9327,Naver
2025-08-29,441800,15265,15497,14402,15233,Naver
2025-08-29,442320,32634,33302,28098,32040,Naver
2025-08-29,442550,13102,13226,12874,13191,Naver
2025-08-29,442570,14075,14264,13563,14254,Naver
2025-08-29,442580,20950,22000,19005,20845,Naver
2025-08-29,444490,16641,17054,16297,17019,Naver
2025-08-29,445150,27465,30295,25775,30100,Naver
2025-08-29,445290,16530,17095,15655,16640,Naver
2025-08-29,445690,17905,18340,17345,17805,Naver
2025-08-29,445910,15709,15859,14830,15362,Naver
2025-08-29,446690,18583,19683,17801,19160,Naver
2025-08-29,446700,8880,9825,8510,8810,Naver
2025-08-29,446720,10563,11092,10446,11014,Naver
2025-08-29,446770,31383,31856,29834,31443,Naver
2025-08-29,447430,15605,15615,14285,15012,Naver
2025-08-29,447620,13940,14185,13655,14180,Naver
2025-08-29,447660,12162,12915,11858,12525,Naver
2025-08-29,447770,13452,13994,13282,13920,Naver
2025-08-29,448100,44320,45578,42932,44172,Naver
2025-08-29,448290,14916,15304,14702,15294,Naver
2025-08-29,448300,18434,18979,18136,18794,Naver
2025-08-29,448330,11214,11393,11149,11264,Naver
2025-08-29,448490,57496,57798,57253,57545,Naver
2025-08-29,448540,24184,25765,23951,24377,Naver
2025-08-29,448570,15765,15890,15100,15365,Naver
2025-08-29,448630,10315,10410,10200,10245,Naver
2025-08-29,449170,108710,108919,108705,108919,Naver
2025-08-29,449180,14395,14778,14192,14768,Naver
2025-08-29,449450,55840,56190,46110,51420,Naver
2025-08-29,449580,14906,15451,14653,15391,Naver
2025-08-29,449680,8431,8955,8196,8940,Naver
2025-08-29,449770,17535,17958,17173,17953,Naver
2025-08-29,449780,15692,16085,15457,16075,Naver
2025-08-29,450180,8600,9245,8515,9245,Naver
2025-08-29,450190,17120,20760,16895,20255,Naver
2025-08-29,451000,115727,115920,114355,114637,Naver
2025-08-29,451060,13978,14216,13483,13929,Naver
2025-08-29,451150,19760,20780,19105,20320,Naver
2025-08-29,451540,56360,56499,56202,56375,Naver
2025-08-29,451600,115438,116179,114089,114578,Naver
2025-08-29,451670,24822,25178,24139,24525,Naver
2025-08-29,452250,5292,5527,5233,5341,Naver
2025-08-29,452360,10403,10965,10358,10879,Naver
2025-08-29,453060,108345,108570,108340,108545,Naver
2025-08-29,453080,18464,19018,18156,18829,Naver
2025-08-29,453330,15134,15530,14910,15520,Naver
2025-08-29,453630,11769,12253,11621,11710,Naver
2025-08-29,453640,10988,11633,10744,11405,Naver
2025-08-29,453660,16551,17597,16102,17518,Naver
2025-08-29,453810,13303,13685,13004,13183,Naver
2025-08-29,453820,15895,16703,15250,15572,Naver
2025-08-29,453850,7452,7608,7422,7490,Naver
2025-08-29,453870,13022,13469,12739,12912,Naver
2025-08-29,453950,17010,17563,16491,16900,Naver
2025-08-29,454180,8604,9357,8515,9021,Naver
2025-08-29,454320,25345,26495,22495,24860,Naver
2025-08-29,454780,106555,106837,106307,106628,Naver
2025-08-29,455030,11663,11752,11558,11668,Naver
2025-08-29,455660,9485,9603,9448,9554,Naver
2025-08-29,455850,12330,12825,11850,12470,Naver
2025-08-29,455860,3945,4355,3805,3920,Naver
2025-08-29,455890,53741,53854,53736,53854,Naver
2025-08-29,455960,11735,11810,11555,11730,Naver
2025-08-29,456200,58225,58390,57585,57970,Naver
2025-08-29,456250,9494,9942,9145,9942,Naver
2025-08-29,456600,31952,32356,29853,31627,Naver
2025-08-29,456610,58092,58447,57502,58072,Naver
2025-08-29,456680,5747,7635,5509,7392,Naver
2025-08-29,456880,11775,11850,11650,11775,Naver
2025-08-29,457480,14670,16240,14316,15906,Naver
2025-08-29,457690,11087,11146,11057,11126,Naver
2025-08-29,457700,12118,12212,11981,12074,Naver
2025-08-29,457930,14585,14955,14060,14585,Naver
2025-08-29,458030,53485,53594,53475,53584,Naver
2025-08-29,458210,107430,107630,107410,107630,Naver
2025-08-29,458250,37535,38575,36933,37306,Naver
2025-08-29,458260,46900,48242,46862,47491,Naver
2025-08-29,458730,11524,12123,11398,12025,Naver
2025-08-29,458750,10169,10644,10060,10559,Naver
2025-08-29,458760,8778,9150,8693,9086,Naver
2025-08-29,459580,1054752,1056785,1054752,1056785,Naver
2025-08-29,459750,14562,15026,14247,14937,Naver
2025-08-29,459790,16135,16135,15473,16061,Naver
2025-08-29,460270,12165,13140,12035,12130,Naver
2025-08-29,460660,10416,11014,10339,10761,Naver
2025-08-29,460960,10373,10630,10206,10603,Naver
2025-08-29,461270,10966,11010,10966,10995,Naver
2025-08-29,461340,23969,24364,22226,23540,Naver
2025-08-29,461450,12750,13775,12290,13070,Naver
2025-08-29,461460,55716,56214,55543,55884,Naver
2025-08-29,461490,13473,13613,13334,13568,Naver
2025-08-29,461500,111597,111985,111457,111684,Naver
2025-08-29,461580,13040,14145,12610,13310,Naver
2025-08-29,461600,8589,8760,8545,8637,Naver
2025-08-29,461900,19630,20195,18900,20060,Naver
2025-08-29,461910,30923,33381,28242,31815,Naver
2025-08-29,461950,4075,4595,3935,4090,Naver
2025-08-29,462010,3975,4540,3825,4025,Naver
2025-08-29,462330,1080,1271,1005,1038,Naver
2025-08-29,462340,16180,16730,15625,16535,Naver
2025-08-29,462900,15845,17060,15480,16775,Naver
2025-08-29,463050,13365,14200,12910,13960,Naver
2025-08-29,463250,32030,32170,26035,28815,Naver
2025-08-29,463290,106171,106388,106171,106378,Naver
2025-08-29,463300,10980,12261,10808,12157,Naver
2025-08-29,463640,13739,13907,13422,13427,Naver
2025-08-29,463680,16645,16645,15492,16105,Naver
2025-08-29,463690,16997,17620,16699,17585,Naver
2025-08-29,464240,51463,52890,51458,51566,Naver
2025-08-29,464310,13294,13409,12862,13304,Naver
2025-08-29,464920,13490,13685,12440,13220,Naver
2025-08-29,464930,16102,16723,15502,16628,Naver
2025-08-29,465330,8155,9125,7860,8100,Naver
2025-08-29,465350,33596,34906,29860,33556,Naver
2025-08-29,465580,19252,19881,18664,19796,Naver
2025-08-29,465610,28966,31333,27424,30952,Naver
2025-08-29,465620,8896,8964,8389,8433,Naver
2025-08-29,465660,12822,12912,12037,12797,Naver
2025-08-29,465670,12318,13735,11997,13137,Naver
2025-08-29,465780,103794,104018,103794,104018,Naver
2025-08-29,466810,4765,5470,4575,4760,Naver
2025-08-29,466920,30240,33125,27920,32930,Naver
2025-08-29,466930,11170,11935,10910,11800,Naver
2025-08-29,466940,18455,19323,17895,18671,Naver
2025-08-29,468370,10820,11016,10745,10943,Naver
2025-08-29,468380,10710,10893,10604,10859,Naver
2025-08-29,468630,11013,11108,10895,11045,Naver
2025-08-29,469050,14741,15758,14686,15553,Naver
2025-08-29,469060,15871,16858,15751,16743,Naver
2025-08-29,469070,9820,9890,8925,9485,Naver
2025-08-29,469150,15500,16055,14965,15480,Naver
2025-08-29,469160,12068,12616,11595,12364,Naver
2025-08-29,469170,5085,5388,4860,4950,Naver
2025-08-29,469530,9355,9455,9300,9370,Naver
2025-08-29,469790,12515,12810,12146,12471,Naver
2025-08-29,469830,52617,52738,52617,52736,Naver
2025-08-29,470310,8760,8835,8110,8530,Naver
2025-08-29,471040,16680,17060,15745,16680,Naver
2025-08-29,471460,63238,63992,62644,63140,Naver
2025-08-29,471760,9190,9440,8690,8965,Naver
2025-08-29,471780,10805,11380,10440,11250,Naver
2025-08-29,471990,10310,10610,9650,10440,Naver
2025-08-29,472150,10034,10034,9551,9881,Naver
2025-08-29,472160,16220,16878,15875,16753,Naver
2025-08-29,472170,13188,13551,12754,13357,Naver
2025-08-29,472720,15321,15546,14582,15052,Naver
2025-08-29,472830,8222,8360,8121,8279,Naver
2025-08-29,472840,42780,47411,41386,42979,Naver
