날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,291130,14007,14303,13869,13894,Naver
2025-06-05,291620,6925,6925,6675,6775,Naver
2025-06-05,291630,3565,3820,3540,3725,Naver
2025-06-05,291680,8274,8480,8018,8033,Naver
2025-06-05,291890,8579,8803,8465,8778,Naver
2025-06-05,292050,17296,18196,17252,18012,Naver
2025-06-05,292150,10867,11521,10778,11417,Naver
2025-06-05,292160,16894,17799,16869,17634,Naver
2025-06-05,292190,16840,17765,16790,17650,Naver
2025-06-05,292500,17157,17990,17103,17865,Naver
2025-06-05,292560,8913,8923,8805,8805,Naver
2025-06-05,292770,54563,54717,54563,54672,Naver
2025-06-05,293180,35796,38023,35796,37669,Naver
2025-06-05,294400,46605,49400,46530,48915,Naver
2025-06-05,295000,55500,55614,55067,55072,Naver
2025-06-05,295020,53482,53991,53378,53912,Naver
2025-06-05,295040,13280,14115,13280,13995,Naver
2025-06-05,298340,56598,56598,56474,56474,Naver
2025-06-05,298770,24351,24894,24153,24762,Naver
2025-06-05,300610,6850,7115,6820,7065,Naver
2025-06-05,300640,8125,8485,8115,8435,Naver
2025-06-05,300950,6670,7010,6670,6950,Naver
2025-06-05,301400,12070,12505,12070,12355,Naver
2025-06-05,301410,5920,5920,5555,5790,Naver
2025-06-05,302190,52187,52231,51914,51934,Naver
2025-06-05,302450,27770,29106,27643,28955,Naver
2025-06-05,304660,7395,7480,7350,7470,Naver
2025-06-05,304670,12045,12100,11907,11917,Naver
2025-06-05,304760,16574,17440,16514,17355,Naver
2025-06-05,304770,11925,12400,11910,12220,Naver
2025-06-05,304780,19405,21680,19265,21240,Naver
2025-06-05,304940,24289,24800,24146,24746,Naver
2025-06-05,305050,27915,29245,27700,28980,Naver
2025-06-05,305080,12215,12230,12041,12076,Naver
2025-06-05,305540,12140,12595,11850,12455,Naver
2025-06-05,305720,9870,10250,9645,10150,Naver
2025-06-05,306520,9680,9760,9210,9300,Naver
2025-06-05,306530,7125,7670,7110,7460,Naver
2025-06-05,306950,13695,15135,13655,14825,Naver
2025-06-05,307510,16365,16560,16240,16325,Naver
2025-06-05,307520,12481,13763,12416,13584,Naver
2025-06-05,308620,11435,11440,11263,11287,Naver
2025-06-05,309230,25146,25245,24675,24848,Naver
2025-06-05,310080,9289,9569,9098,9520,Naver
2025-06-05,310960,20840,22075,20795,21865,Naver
2025-06-05,310970,14965,15780,14885,15705,Naver
2025-06-05,314700,9201,9440,9101,9390,Naver
2025-06-05,315270,19033,19361,18918,19331,Naver
2025-06-05,315930,22165,23465,21935,23175,Naver
2025-06-05,316300,11840,11895,11497,11604,Naver
2025-06-05,316670,5940,6150,5940,6060,Naver
2025-06-05,319640,20672,21143,20638,21049,Naver
2025-06-05,321410,9729,9812,9729,9734,Naver
2025-06-05,322400,10535,10755,10455,10720,Naver
2025-06-05,322410,14437,14929,14159,14802,Naver
2025-06-05,325010,14700,15515,14700,15350,Naver
2025-06-05,325020,14112,14750,13931,14643,Naver
2025-06-05,326230,9133,9261,9064,9222,Naver
2025-06-05,326240,14285,15045,14210,14855,Naver
2025-06-05,328370,14910,15575,14820,15505,Naver
2025-06-05,329200,3967,4026,3958,3975,Naver
2025-06-05,329650,13487,13516,13336,13423,Naver
2025-06-05,329660,15941,16134,15842,15882,Naver
2025-06-05,329670,18455,18677,18316,18365,Naver
2025-06-05,329750,12487,12502,12264,12279,Naver
2025-06-05,332500,23840,25345,23840,25100,Naver
2025-06-05,332610,122257,122257,119601,119896,Naver
2025-06-05,332620,87036,87056,86114,86471,Naver
2025-06-05,332930,46580,49425,46580,48975,Naver
2025-06-05,332940,14925,15735,14805,15650,Naver
2025-06-05,334690,4872,5082,4788,4997,Naver
2025-06-05,334700,5586,5640,5317,5415,Naver
2025-06-05,336160,101048,101127,100928,100979,Naver
2025-06-05,337120,13090,13590,12970,13560,Naver
2025-06-05,337140,12940,13590,12870,13515,Naver
2025-06-05,337150,13105,13755,13105,13685,Naver
2025-06-05,337160,13946,14720,13891,14540,Naver
2025-06-05,341850,4659,4659,4496,4530,Naver
2025-06-05,352540,10700,10700,10628,10675,Naver
2025-06-05,352560,11439,11473,11359,11454,Naver
