날짜,종목코드,시가,고가,저가,종가,출처
2025-06-30,018120,18410,19000,18200,18870,Naver
2025-06-30,018250,15180,18440,14870,15960,Naver
2025-06-30,018260,128900,198800,128900,169600,Naver
2025-06-30,018290,41600,45550,33550,35300,Naver
2025-06-30,018310,21300,24600,21000,21300,Naver
2025-06-30,018470,1561,1607,1490,1512,Naver
2025-06-30,018500,1397,1534,1247,1320,Naver
2025-06-30,018620,4625,4995,4575,4785,Naver
2025-06-30,018670,212000,272000,210000,258000,Naver
2025-06-30,018680,3810,3810,3325,3390,Naver
2025-06-30,018700,2653,4763,2647,3876,Naver
2025-06-30,018880,2807,3021,2732,2881,Naver
2025-06-30,019010,2265,2450,2190,2390,Naver
2025-06-30,019170,12390,20500,9810,15330,Naver
2025-06-30,019180,2795,2980,2750,2875,Naver
2025-06-30,019210,5970,6620,5880,6070,Naver
2025-06-30,019540,4145,4485,3985,4310,Naver
2025-06-30,019550,1476,1798,1386,1646,Naver
2025-06-30,019570,352,386,289,298,Naver
2025-06-30,019660,2805,3230,2470,2630,Naver
2025-06-30,019680,2280,2505,2270,2355,Naver
2025-06-30,019770,3690,4650,3650,3780,Naver
2025-06-30,019990,7700,9500,7000,7220,Naver
2025-06-30,020000,16120,18160,15880,16840,Naver
2025-06-30,020120,3485,4465,3415,3900,Naver
2025-06-30,020150,22100,23700,21500,21900,Naver
2025-06-30,020180,1088,1340,1087,1122,Naver
2025-06-30,020400,3052,3152,2987,2997,Naver
2025-06-30,020560,10470,10470,9430,9670,Naver
2025-06-30,020710,3830,4070,3800,3875,Naver
2025-06-30,020760,700,1129,692,1027,Naver
2025-06-30,021040,1481,1584,1316,1316,Naver
2025-06-30,021045,2880,3040,2555,2760,Naver
2025-06-30,021050,1208,1373,1195,1309,Naver
2025-06-30,021080,2390,3275,2365,2665,Naver
2025-06-30,021240,88300,98900,88300,96800,Naver
2025-06-30,021320,5190,5520,4835,5230,Naver
2025-06-30,021650,2430,2540,2390,2500,Naver
2025-06-30,021820,9260,12670,9200,12270,Naver
2025-06-30,021880,503,548,385,395,Naver
2025-06-30,022100,21900,25400,21250,23450,Naver
2025-06-30,022220,907,933,900,909,Naver
2025-06-30,023000,2450,2595,2440,2560,Naver
2025-06-30,023160,18510,23650,18400,21100,Naver
2025-06-30,023410,3440,3815,3425,3515,Naver
2025-06-30,023440,1738,2060,1721,1928,Naver
2025-06-30,023450,34300,34900,33250,34150,Naver
2025-06-30,023530,80500,83900,72000,74200,Naver
2025-06-30,023590,26850,36600,26100,34250,Naver
2025-06-30,023600,8880,10150,8810,9960,Naver
2025-06-30,023760,670,776,647,727,Naver
2025-06-30,023770,3335,3990,3005,3255,Naver
2025-06-30,023790,1685,2095,1607,1683,Naver
2025-06-30,023800,6030,6420,5920,6070,Naver
2025-06-30,023810,5870,6100,5680,5740,Naver
2025-06-30,023900,9080,9610,9000,9310,Naver
2025-06-30,023910,28500,32200,27950,30000,Naver
2025-06-30,024060,10860,21050,10400,12300,Naver
